incident_id,timestamp,date,time_window,day_type,lat,lng,zone_id,incident_type,num_injured,num_critical,num_fatalities,severity_category,severity_numeric,response_time_minutes,transport_time_minutes,weather_condition,road_condition,was_night_time
INC_002578,2025-05-31T20:54:53.287981,2025-05-31,18:00-24:00,WEEKEND,22.340666,88.163539,ZONE_001,RESPIRATORY_DISTRESS,1,0,0,LOW,1,24.69,28.45,CLEAR,WET,True
INC_002579,2025-06-02T16:37:57.287981,2025-06-02,12:00-18:00,WEEKEND,22.645701,88.190896,ZONE_015,FIRE,1,0,0,LOW,1,18.0,12.37,CLEAR,WET,False
INC_002580,2025-06-02T03:05:45.287981,2025-06-02,00:00-06:00,WEEKEND,22.664455,88.179301,ZONE_004,FIRE,1,0,0,MED,2,8.47,25.04,RAIN,DAMAGED,True
INC_002581,2025-06-02T11:31:25.287981,2025-06-02,06:00-12:00,WEEKEND,22.713549,88.285031,ZONE_005,TRAUMA_OTHER,4,0,0,HIGH,3,10.29,25.29,CLEAR,DRY,False
INC_002582,2025-06-02T13:45:48.287981,2025-06-02,12:00-18:00,WEEKEND,22.724363,88.447391,ZONE_012,RESPIRATORY_DISTRESS,1,0,0,MED,2,22.74,10.53,CLEAR,DAMAGED,False
INC_002583,2025-06-02T17:16:09.287981,2025-06-02,12:00-18:00,WEEKEND,22.33536,88.554397,ZONE_006,CARDIAC_EMERGENCY,1,0,0,LOW,1,10.28,19.59,RAIN,DAMAGED,False
INC_002584,2025-06-02T04:42:48.287981,2025-06-02,00:00-06:00,WEEKEND,22.702618,88.290454,ZONE_005,RESPIRATORY_DISTRESS,1,0,0,LOW,1,24.58,9.81,CLEAR,DAMAGED,True
INC_002585,2025-06-02T14:28:44.287981,2025-06-02,12:00-18:00,WEEKEND,22.575375,88.386182,ZONE_020,RESPIRATORY_DISTRESS,1,0,0,MED,2,12.61,17.11,RAIN,DRY,False
INC_002586,2025-06-01T21:46:37.287981,2025-06-01,18:00-24:00,WEEKEND,22.344367,88.253276,ZONE_010,ROAD_ACCIDENT,1,0,0,HIGH,3,20.68,30.71,RAIN,WET,True
INC_002587,2025-06-02T18:12:47.287981,2025-06-02,18:00-24:00,WEEKEND,22.40429,88.376076,ZONE_011,ROAD_ACCIDENT,1,0,0,LOW,1,18.27,36.97,RAIN,DRY,False
INC_002588,2025-06-02T19:40:35.287981,2025-06-02,18:00-24:00,WEEKEND,22.675506,88.158516,ZONE_013,ROAD_ACCIDENT,1,0,0,MED,2,15.44,7.3,CLEAR,DRY,False
INC_002589,2025-06-02T01:36:06.287981,2025-06-02,00:00-06:00,WEEKEND,22.499621,88.131893,ZONE_002,CARDIAC_EMERGENCY,1,0,0,MED,2,21.99,27.8,RAIN,DAMAGED,True
INC_002590,2025-06-02T15:01:22.287981,2025-06-02,12:00-18:00,WEEKEND,22.741213,88.29549,ZONE_009,RESPIRATORY_DISTRESS,4,0,0,HIGH,3,14.33,21.28,CLEAR,WET,False
INC_002591,2025-06-03T13:42:40.287981,2025-06-03,12:00-18:00,WEEKDAY,22.343813,88.260969,ZONE_010,RESPIRATORY_DISTRESS,4,1,0,CRITICAL,4,7.43,37.27,CLEAR,DRY,False
INC_002592,2025-06-02T23:32:18.287981,2025-06-02,18:00-24:00,WEEKDAY,22.580762,88.391509,ZONE_020,TRAUMA_OTHER,1,0,0,MED,2,19.29,31.22,CLEAR,WET,True
INC_002593,2025-06-03T11:50:56.287981,2025-06-03,06:00-12:00,WEEKDAY,22.632082,88.188979,ZONE_015,TRAUMA_OTHER,1,0,0,MED,2,8.48,13.8,CLEAR,DRY,False
INC_002594,2025-06-03T20:37:27.287981,2025-06-03,18:00-24:00,WEEKDAY,22.779021,88.492312,ZONE_017,FIRE,1,0,0,LOW,1,9.18,28.06,RAIN,DRY,True
INC_002595,2025-06-03T06:53:50.287981,2025-06-03,06:00-12:00,WEEKDAY,22.700796,88.284673,ZONE_005,RESPIRATORY_DISTRESS,4,1,0,CRITICAL,4,7.3,35.14,CLEAR,DRY,False
INC_002596,2025-06-03T13:31:10.287981,2025-06-03,12:00-18:00,WEEKDAY,22.356882,88.148019,ZONE_001,FIRE,2,1,0,CRITICAL,4,7.1,30.36,CLEAR,DAMAGED,False
INC_002597,2025-06-02T21:49:29.287981,2025-06-02,18:00-24:00,WEEKDAY,22.392172,88.372689,ZONE_011,ROAD_ACCIDENT,1,0,0,LOW,1,5.46,30.53,CLEAR,DRY,True
INC_002598,2025-06-03T10:37:15.287981,2025-06-03,06:00-12:00,WEEKDAY,22.587717,88.389401,ZONE_020,FIRE,1,0,0,LOW,1,6.36,24.36,RAIN,DAMAGED,False
INC_002599,2025-06-03T03:34:16.287981,2025-06-03,00:00-06:00,WEEKDAY,22.587172,88.391063,ZONE_020,CARDIAC_EMERGENCY,1,0,0,MED,2,23.06,12.37,CLOUDY,WET,True
INC_002600,2025-06-03T04:31:16.287981,2025-06-03,00:00-06:00,WEEKDAY,22.731905,88.448043,ZONE_012,FIRE,1,1,0,CRITICAL,4,13.84,14.21,CLOUDY,DRY,True
INC_002601,2025-06-03T05:45:25.287981,2025-06-03,00:00-06:00,WEEKDAY,22.713682,88.285066,ZONE_005,TRAUMA_OTHER,1,0,0,MED,2,6.28,24.19,CLEAR,WET,True
INC_002602,2025-06-03T19:48:45.287981,2025-06-03,18:00-24:00,WEEKDAY,22.353886,88.149705,ZONE_001,RESPIRATORY_DISTRESS,4,0,0,HIGH,3,15.21,17.83,RAIN,DRY,False
INC_002603,2025-06-03T13:41:47.287981,2025-06-03,12:00-18:00,WEEKDAY,22.362118,88.257059,ZONE_010,FIRE,1,0,0,MED,2,20.35,7.78,CLEAR,WET,False
INC_002604,2025-06-02T21:26:03.287981,2025-06-02,18:00-24:00,WEEKDAY,22.570214,88.543659,ZONE_007,ROAD_ACCIDENT,3,0,0,HIGH,3,11.24,39.84,CLEAR,WET,True
INC_002605,2025-06-03T07:08:12.287981,2025-06-03,06:00-12:00,WEEKDAY,22.58717,88.53692,ZONE_007,RESPIRATORY_DISTRESS,3,0,0,HIGH,3,21.67,32.69,CLEAR,DAMAGED,False
INC_002606,2025-06-04T15:29:32.287981,2025-06-04,12:00-18:00,WEEKDAY,22.700513,88.562645,ZONE_003,FIRE,2,1,1,FATAL,5,23.51,32.83,CLEAR,WET,False
INC_002607,2025-06-04T11:21:17.287981,2025-06-04,06:00-12:00,WEEKDAY,22.360886,88.258813,ZONE_010,RESPIRATORY_DISTRESS,1,1,1,FATAL,5,18.49,32.45,RAIN,WET,False
INC_002608,2025-06-04T13:35:19.287981,2025-06-04,12:00-18:00,WEEKDAY,22.730291,88.291684,ZONE_009,TRAUMA_OTHER,1,0,0,LOW,1,9.67,6.61,RAIN,WET,False
INC_002609,2025-06-03T23:18:49.287981,2025-06-03,18:00-24:00,WEEKDAY,22.487676,88.145582,ZONE_002,RESPIRATORY_DISTRESS,4,1,0,CRITICAL,4,10.21,19.17,RAIN,DAMAGED,True
INC_002610,2025-06-04T19:02:25.287981,2025-06-04,18:00-24:00,WEEKDAY,22.390856,88.376293,ZONE_011,TRAUMA_OTHER,1,1,0,CRITICAL,4,14.75,29.54,CLOUDY,DRY,False
INC_002611,2025-06-04T07:20:54.287981,2025-06-04,06:00-12:00,WEEKDAY,22.748262,88.286829,ZONE_009,ROAD_ACCIDENT,1,0,0,MED,2,18.62,9.33,CLOUDY,WET,False
INC_002612,2025-06-04T10:51:20.287981,2025-06-04,06:00-12:00,WEEKDAY,22.589179,88.401816,ZONE_020,TRAUMA_OTHER,1,0,0,MED,2,13.18,16.87,CLOUDY,DAMAGED,False
INC_002613,2025-06-04T09:42:42.287981,2025-06-04,06:00-12:00,WEEKDAY,22.494416,88.139452,ZONE_002,FIRE,4,0,0,HIGH,3,19.64,38.22,CLEAR,DAMAGED,False
INC_002614,2025-06-03T21:23:28.287981,2025-06-03,18:00-24:00,WEEKDAY,22.661652,88.179071,ZONE_004,FIRE,2,0,0,HIGH,3,16.82,7.42,CLEAR,DAMAGED,True
INC_002615,2025-06-04T02:58:31.287981,2025-06-04,00:00-06:00,WEEKDAY,22.651255,88.181801,ZONE_004,CARDIAC_EMERGENCY,4,1,1,FATAL,5,15.55,23.86,RAIN,DAMAGED,True
INC_002616,2025-06-04T15:44:26.287981,2025-06-04,12:00-18:00,WEEKDAY,22.577517,88.532383,ZONE_007,FIRE,2,0,0,HIGH,3,14.48,36.22,CLEAR,DAMAGED,False
INC_002617,2025-06-04T15:31:02.287981,2025-06-04,12:00-18:00,WEEKDAY,22.670774,88.149414,ZONE_013,CARDIAC_EMERGENCY,2,1,0,CRITICAL,4,10.84,10.01,CLEAR,DAMAGED,False
INC_002618,2025-06-04T16:03:06.287981,2025-06-04,12:00-18:00,WEEKDAY,22.580229,88.401557,ZONE_020,FIRE,2,0,0,HIGH,3,18.32,10.82,CLEAR,DRY,False
INC_002619,2025-06-04T18:14:35.287981,2025-06-04,18:00-24:00,WEEKDAY,22.61799,88.327048,ZONE_018,CARDIAC_EMERGENCY,1,0,0,MED,2,24.25,29.78,CLEAR,DRY,False
INC_002620,2025-06-04T01:05:19.287981,2025-06-04,00:00-06:00,WEEKDAY,22.355368,88.253876,ZONE_010,TRAUMA_OTHER,1,0,0,MED,2,14.47,10.83,FOG,WET,True
INC_002621,2025-06-04T11:43:40.287981,2025-06-04,06:00-12:00,WEEKDAY,22.486175,88.131498,ZONE_002,RESPIRATORY_DISTRESS,1,0,0,MED,2,7.51,17.65,RAIN,DAMAGED,False
INC_002622,2025-06-04T08:27:35.287981,2025-06-04,06:00-12:00,WEEKDAY,22.67915,88.151931,ZONE_013,ROAD_ACCIDENT,1,0,0,LOW,1,6.23,36.07,RAIN,DRY,False
INC_002623,2025-06-04T04:05:37.287981,2025-06-04,00:00-06:00,WEEKDAY,22.742685,88.294615,ZONE_009,FIRE,1,0,0,MED,2,9.87,38.94,CLEAR,DRY,True
INC_002624,2025-06-04T07:44:50.287981,2025-06-04,06:00-12:00,WEEKDAY,22.354215,88.150731,ZONE_001,ROAD_ACCIDENT,1,0,0,LOW,1,11.77,16.46,FOG,DRY,False
INC_002625,2025-06-05T10:16:01.287981,2025-06-05,06:00-12:00,WEEKDAY,22.742938,88.303811,ZONE_009,RESPIRATORY_DISTRESS,1,0,0,MED,2,22.44,39.59,RAIN,WET,False
INC_002626,2025-06-05T12:19:49.287981,2025-06-05,12:00-18:00,WEEKDAY,22.336767,88.283598,ZONE_014,TRAUMA_OTHER,1,0,0,MED,2,24.38,7.04,CLEAR,WET,False
INC_002627,2025-06-05T01:52:05.287981,2025-06-05,00:00-06:00,WEEKDAY,22.786996,88.498153,ZONE_017,RESPIRATORY_DISTRESS,1,0,0,MED,2,6.73,29.39,CLEAR,WET,True
INC_002628,2025-06-05T17:14:12.287981,2025-06-05,12:00-18:00,WEEKDAY,22.688786,88.464125,ZONE_019,TRAUMA_OTHER,1,0,0,HIGH,3,8.63,21.6,RAIN,WET,False
INC_002629,2025-06-05T06:57:11.287981,2025-06-05,06:00-12:00,WEEKDAY,22.585741,88.533895,ZONE_007,FIRE,1,0,0,HIGH,3,5.5,10.57,CLEAR,DAMAGED,False
INC_002630,2025-06-05T04:13:18.287981,2025-06-05,00:00-06:00,WEEKDAY,22.707477,88.287776,ZONE_005,TRAUMA_OTHER,2,0,0,HIGH,3,14.34,27.68,CLEAR,WET,True
INC_002631,2025-06-05T05:15:09.287981,2025-06-05,00:00-06:00,WEEKDAY,22.582319,88.533431,ZONE_007,CARDIAC_EMERGENCY,2,0,0,HIGH,3,16.79,13.76,CLEAR,WET,True
INC_002632,2025-06-04T23:33:05.287981,2025-06-04,18:00-24:00,WEEKDAY,22.583012,88.39631,ZONE_020,ROAD_ACCIDENT,1,0,0,LOW,1,6.03,8.29,CLEAR,DAMAGED,True
INC_002633,2025-06-04T21:16:53.287981,2025-06-04,18:00-24:00,WEEKDAY,22.715089,88.56024,ZONE_003,CARDIAC_EMERGENCY,1,0,0,LOW,1,16.78,26.77,CLEAR,DRY,True
INC_002634,2025-06-05T03:31:39.287981,2025-06-05,00:00-06:00,WEEKDAY,22.69241,88.459585,ZONE_019,CARDIAC_EMERGENCY,1,1,0,CRITICAL,4,21.11,26.12,FOG,DRY,True
INC_002635,2025-06-05T16:13:11.287981,2025-06-05,12:00-18:00,WEEKDAY,22.721237,88.459156,ZONE_012,RESPIRATORY_DISTRESS,1,0,0,MED,2,5.74,7.93,CLEAR,WET,False
INC_002636,2025-06-05T16:16:33.287981,2025-06-05,12:00-18:00,WEEKDAY,22.355401,88.160299,ZONE_001,RESPIRATORY_DISTRESS,1,0,0,LOW,1,17.98,8.34,CLEAR,DRY,False
INC_002637,2025-06-04T23:50:51.287981,2025-06-04,18:00-24:00,WEEKDAY,22.780842,88.509529,ZONE_017,ROAD_ACCIDENT,1,1,0,CRITICAL,4,23.59,27.56,CLEAR,WET,True
INC_002638,2025-06-04T22:44:27.287981,2025-06-04,18:00-24:00,WEEKDAY,22.674927,88.15895,ZONE_013,ROAD_ACCIDENT,2,0,0,HIGH,3,5.46,15.03,RAIN,DAMAGED,True
INC_002639,2025-06-05T14:41:27.287981,2025-06-05,12:00-18:00,WEEKDAY,22.658655,88.172243,ZONE_004,ROAD_ACCIDENT,1,0,0,MED,2,8.7,36.95,RAIN,DRY,False
INC_002640,2025-06-05T03:06:03.287981,2025-06-05,00:00-06:00,WEEKDAY,22.584072,88.545816,ZONE_007,FIRE,1,0,0,MED,2,17.89,25.25,CLOUDY,DRY,True
INC_002641,2025-06-05T05:00:02.287981,2025-06-05,00:00-06:00,WEEKDAY,22.610781,88.339718,ZONE_018,FIRE,1,0,0,LOW,1,19.77,15.74,RAIN,WET,True
INC_002642,2025-06-05T05:04:00.287981,2025-06-05,00:00-06:00,WEEKDAY,22.335868,88.274628,ZONE_014,RESPIRATORY_DISTRESS,1,0,0,LOW,1,19.15,15.76,CLEAR,DAMAGED,True
INC_002643,2025-06-05T13:22:08.287981,2025-06-05,12:00-18:00,WEEKDAY,22.582143,88.529465,ZONE_007,RESPIRATORY_DISTRESS,1,0,0,MED,2,24.16,19.52,CLEAR,WET,False
INC_002644,2025-06-06T18:47:37.287981,2025-06-06,18:00-24:00,WEEKDAY,22.396004,88.374614,ZONE_011,FIRE,1,0,0,LOW,1,18.21,39.91,FOG,DAMAGED,False
INC_002645,2025-06-05T21:05:38.287981,2025-06-05,18:00-24:00,WEEKDAY,22.674981,88.475804,ZONE_019,ROAD_ACCIDENT,1,0,0,MED,2,9.72,22.92,CLEAR,DRY,True
INC_002646,2025-06-05T21:25:35.287981,2025-06-05,18:00-24:00,WEEKDAY,22.739759,88.291662,ZONE_009,FIRE,1,0,0,LOW,1,10.63,16.04,RAIN,DRY,True
INC_002647,2025-06-06T03:28:46.287981,2025-06-06,00:00-06:00,WEEKDAY,22.714063,88.451073,ZONE_012,RESPIRATORY_DISTRESS,2,0,0,HIGH,3,7.35,6.08,CLEAR,DRY,True
INC_002648,2025-06-06T18:11:19.287981,2025-06-06,18:00-24:00,WEEKDAY,22.649563,88.188072,ZONE_015,CARDIAC_EMERGENCY,1,0,0,LOW,1,15.59,13.05,RAIN,WET,False
INC_002649,2025-06-05T23:28:15.287981,2025-06-05,18:00-24:00,WEEKDAY,22.701449,88.285449,ZONE_005,TRAUMA_OTHER,1,0,0,MED,2,16.68,35.86,RAIN,WET,True
INC_002650,2025-06-05T21:32:38.287981,2025-06-05,18:00-24:00,WEEKDAY,22.3507,88.260522,ZONE_010,RESPIRATORY_DISTRESS,1,0,0,MED,2,17.27,19.46,CLOUDY,DRY,True
INC_002651,2025-06-05T23:43:00.287981,2025-06-05,18:00-24:00,WEEKDAY,22.626699,88.324174,ZONE_018,ROAD_ACCIDENT,1,0,0,HIGH,3,20.82,30.99,RAIN,WET,True
INC_002652,2025-06-06T07:14:03.287981,2025-06-06,06:00-12:00,WEEKDAY,22.676226,88.164712,ZONE_013,CARDIAC_EMERGENCY,1,0,0,LOW,1,11.29,38.51,CLEAR,DAMAGED,False
INC_002653,2025-06-06T06:13:07.287981,2025-06-06,06:00-12:00,WEEKDAY,22.331336,88.273214,ZONE_014,TRAUMA_OTHER,1,0,0,LOW,1,5.25,27.13,FOG,DRY,False
INC_002654,2025-06-06T07:47:49.287981,2025-06-06,06:00-12:00,WEEKDAY,22.587253,88.38967,ZONE_020,TRAUMA_OTHER,4,0,0,HIGH,3,11.44,38.69,CLEAR,DRY,False
INC_002655,2025-06-05T22:43:19.287981,2025-06-05,18:00-24:00,WEEKDAY,22.72339,88.44739,ZONE_012,ROAD_ACCIDENT,1,0,0,LOW,1,7.31,33.76,CLEAR,DRY,True
INC_002656,2025-06-06T17:15:38.287981,2025-06-06,12:00-18:00,WEEKDAY,22.609468,88.336295,ZONE_018,FIRE,1,0,0,LOW,1,24.68,31.17,CLEAR,DAMAGED,False
INC_002657,2025-06-06T07:23:54.287981,2025-06-06,06:00-12:00,WEEKDAY,22.578748,88.392784,ZONE_020,CARDIAC_EMERGENCY,3,1,0,CRITICAL,4,15.64,36.7,RAIN,DAMAGED,False
INC_002658,2025-06-06T04:42:42.287981,2025-06-06,00:00-06:00,WEEKDAY,22.678395,88.158081,ZONE_013,TRAUMA_OTHER,1,0,0,MED,2,16.8,9.95,RAIN,DRY,True
INC_002659,2025-06-06T02:47:23.287981,2025-06-06,00:00-06:00,WEEKDAY,22.333997,88.283804,ZONE_014,FIRE,3,1,0,CRITICAL,4,4.39,28.59,CLEAR,WET,True
INC_002660,2025-06-06T04:14:30.287981,2025-06-06,00:00-06:00,WEEKDAY,22.716854,88.279026,ZONE_005,RESPIRATORY_DISTRESS,2,1,1,FATAL,5,15.27,34.46,RAIN,WET,True
INC_002661,2025-06-05T21:30:44.287981,2025-06-05,18:00-24:00,WEEKDAY,22.355613,88.266971,ZONE_010,FIRE,2,0,0,HIGH,3,12.42,23.12,RAIN,DRY,True
INC_002662,2025-06-06T11:39:00.287981,2025-06-06,06:00-12:00,WEEKDAY,22.344019,88.277712,ZONE_014,ROAD_ACCIDENT,3,1,0,CRITICAL,4,12.53,17.43,CLEAR,DAMAGED,False
INC_002663,2025-06-07T03:18:45.287981,2025-06-07,00:00-06:00,WEEKDAY,22.339254,88.156159,ZONE_001,ROAD_ACCIDENT,3,0,0,HIGH,3,6.53,32.85,RAIN,DRY,True
INC_002664,2025-06-07T18:12:25.287981,2025-06-07,18:00-24:00,WEEKDAY,22.684245,88.154112,ZONE_013,TRAUMA_OTHER,1,0,0,LOW,1,24.57,19.36,CLEAR,DRY,False
INC_002665,2025-06-06T21:57:04.287981,2025-06-06,18:00-24:00,WEEKDAY,22.340485,88.148324,ZONE_001,FIRE,1,0,0,LOW,1,14.45,5.25,CLEAR,WET,True
INC_002666,2025-06-07T00:07:57.287981,2025-06-07,00:00-06:00,WEEKDAY,22.355961,88.260144,ZONE_010,CARDIAC_EMERGENCY,1,0,0,HIGH,3,22.58,5.37,RAIN,DRY,True
INC_002667,2025-06-07T08:19:27.287981,2025-06-07,06:00-12:00,WEEKDAY,22.620615,88.327241,ZONE_018,RESPIRATORY_DISTRESS,1,0,0,MED,2,21.72,11.9,CLEAR,WET,False
INC_002668,2025-06-06T22:33:05.287981,2025-06-06,18:00-24:00,WEEKDAY,22.353621,88.543753,ZONE_016,CARDIAC_EMERGENCY,1,0,0,LOW,1,13.62,23.48,CLEAR,DRY,True
INC_002669,2025-06-07T00:06:57.287981,2025-06-07,00:00-06:00,WEEKDAY,22.333537,88.272837,ZONE_014,TRAUMA_OTHER,1,0,0,LOW,1,24.75,21.13,RAIN,DAMAGED,True
INC_002670,2025-06-06T21:09:47.287981,2025-06-06,18:00-24:00,WEEKDAY,22.783105,88.503955,ZONE_017,TRAUMA_OTHER,1,0,0,LOW,1,9.16,21.07,CLEAR,DAMAGED,True
INC_002671,2025-06-07T01:14:06.287981,2025-06-07,00:00-06:00,WEEKDAY,22.634346,88.195789,ZONE_015,TRAUMA_OTHER,3,0,0,HIGH,3,5.66,26.09,RAIN,WET,True
INC_002672,2025-06-07T00:07:41.287981,2025-06-07,00:00-06:00,WEEKDAY,22.358517,88.150953,ZONE_001,FIRE,2,1,0,CRITICAL,4,15.56,16.85,FOG,DRY,True
INC_002673,2025-06-07T01:09:30.287981,2025-06-07,00:00-06:00,WEEKDAY,22.360879,88.248995,ZONE_010,ROAD_ACCIDENT,4,0,0,HIGH,3,5.89,23.78,CLEAR,DAMAGED,True
INC_002674,2025-06-07T00:53:45.287981,2025-06-07,00:00-06:00,WEEKDAY,22.347303,88.152318,ZONE_001,CARDIAC_EMERGENCY,1,0,0,LOW,1,14.56,23.71,CLEAR,DAMAGED,True
INC_002675,2025-06-07T20:51:26.287981,2025-06-07,18:00-24:00,WEEKDAY,22.730996,88.463598,ZONE_012,RESPIRATORY_DISTRESS,1,0,0,MED,2,11.12,28.94,RAIN,WET,True
INC_002676,2025-06-08T16:38:32.287981,2025-06-08,12:00-18:00,WEEKEND,22.712144,88.292363,ZONE_005,ROAD_ACCIDENT,1,0,0,LOW,1,18.45,23.08,RAIN,DRY,False
INC_002677,2025-06-07T21:00:20.287981,2025-06-07,18:00-24:00,WEEKEND,22.366565,88.544553,ZONE_016,FIRE,2,1,1,FATAL,5,6.74,24.56,CLOUDY,WET,True
INC_002678,2025-06-08T04:45:08.287981,2025-06-08,00:00-06:00,WEEKEND,22.697448,88.280224,ZONE_005,CARDIAC_EMERGENCY,2,0,0,HIGH,3,5.1,13.44,CLEAR,WET,True
INC_002679,2025-06-08T11:21:36.287981,2025-06-08,06:00-12:00,WEEKEND,22.574215,88.531477,ZONE_007,ROAD_ACCIDENT,1,0,0,MED,2,5.05,14.92,FOG,WET,False
INC_002680,2025-06-07T20:59:04.287981,2025-06-07,18:00-24:00,WEEKEND,22.350653,88.164752,ZONE_001,CARDIAC_EMERGENCY,4,0,0,HIGH,3,9.75,19.8,RAIN,WET,True
INC_002681,2025-06-07T21:03:42.287981,2025-06-07,18:00-24:00,WEEKEND,22.571467,88.530953,ZONE_007,FIRE,3,0,0,HIGH,3,10.54,10.12,CLEAR,WET,True
INC_002682,2025-06-07T20:58:17.287981,2025-06-07,18:00-24:00,WEEKEND,22.351609,88.148472,ZONE_001,CARDIAC_EMERGENCY,1,0,0,LOW,1,11.92,29.91,CLEAR,DAMAGED,True
INC_002683,2025-06-07T22:50:13.287981,2025-06-07,18:00-24:00,WEEKEND,22.344151,88.257511,ZONE_010,RESPIRATORY_DISTRESS,1,0,0,LOW,1,22.6,7.46,FOG,DAMAGED,True
INC_002684,2025-06-08T15:06:54.287981,2025-06-08,12:00-18:00,WEEKEND,22.357107,88.154665,ZONE_001,ROAD_ACCIDENT,4,0,0,HIGH,3,18.32,10.31,CLEAR,DRY,False
INC_002685,2025-06-08T01:28:07.287981,2025-06-08,00:00-06:00,WEEKEND,22.731522,88.294699,ZONE_009,ROAD_ACCIDENT,1,0,0,MED,2,17.58,6.15,CLOUDY,DRY,True
INC_002686,2025-06-08T10:41:19.287981,2025-06-08,06:00-12:00,WEEKEND,22.72502,88.450245,ZONE_012,TRAUMA_OTHER,1,0,0,MED,2,10.61,9.32,FOG,DRY,False
INC_002687,2025-06-08T10:49:26.287981,2025-06-08,06:00-12:00,WEEKEND,22.610065,88.322719,ZONE_018,TRAUMA_OTHER,1,0,0,MED,2,19.51,14.69,FOG,WET,False
INC_002688,2025-06-09T14:55:02.287981,2025-06-09,12:00-18:00,WEEKEND,22.343515,88.155817,ZONE_001,CARDIAC_EMERGENCY,1,0,0,LOW,1,12.78,20.24,FOG,DRY,False
INC_002689,2025-06-09T17:15:43.287981,2025-06-09,12:00-18:00,WEEKEND,22.486924,88.316932,ZONE_008,TRAUMA_OTHER,1,0,0,LOW,1,15.47,19.2,CLEAR,DAMAGED,False
INC_002690,2025-06-09T12:26:16.287981,2025-06-09,12:00-18:00,WEEKEND,22.741339,88.288806,ZONE_009,FIRE,4,0,0,HIGH,3,13.96,13.03,RAIN,DAMAGED,False
INC_002691,2025-06-09T20:38:08.287981,2025-06-09,18:00-24:00,WEEKEND,22.569652,88.531592,ZONE_007,TRAUMA_OTHER,2,0,0,HIGH,3,5.98,25.37,RAIN,WET,True
INC_002692,2025-06-09T09:55:55.287981,2025-06-09,06:00-12:00,WEEKEND,22.613266,88.336746,ZONE_018,RESPIRATORY_DISTRESS,1,0,0,MED,2,16.67,34.24,RAIN,DRY,False
INC_002693,2025-06-09T12:47:01.287981,2025-06-09,12:00-18:00,WEEKEND,22.731457,88.297208,ZONE_009,RESPIRATORY_DISTRESS,1,0,0,MED,2,9.51,5.53,CLEAR,WET,False
INC_002694,2025-06-09T09:10:28.287981,2025-06-09,06:00-12:00,WEEKEND,22.699101,88.289041,ZONE_005,ROAD_ACCIDENT,1,1,0,CRITICAL,4,12.03,11.41,FOG,WET,False
INC_002695,2025-06-09T02:50:37.287981,2025-06-09,00:00-06:00,WEEKEND,22.631321,88.199375,ZONE_015,ROAD_ACCIDENT,1,0,0,HIGH,3,15.63,14.88,RAIN,WET,True
INC_002696,2025-06-09T15:09:24.287981,2025-06-09,12:00-18:00,WEEKEND,22.371625,88.551124,ZONE_016,ROAD_ACCIDENT,2,1,0,CRITICAL,4,25.0,28.92,RAIN,WET,False
INC_002697,2025-06-09T11:53:46.287981,2025-06-09,06:00-12:00,WEEKEND,22.586442,88.543372,ZONE_007,TRAUMA_OTHER,1,0,0,LOW,1,10.42,6.13,CLEAR,DRY,False
INC_002698,2025-06-09T11:21:23.287981,2025-06-09,06:00-12:00,WEEKEND,22.352772,88.54999,ZONE_016,CARDIAC_EMERGENCY,4,0,0,HIGH,3,20.85,9.31,CLEAR,DRY,False
INC_002699,2025-06-09T04:14:21.287981,2025-06-09,00:00-06:00,WEEKEND,22.340092,88.276656,ZONE_014,ROAD_ACCIDENT,4,0,0,HIGH,3,21.12,30.02,CLEAR,WET,True
INC_002700,2025-06-08T23:12:56.287981,2025-06-08,18:00-24:00,WEEKEND,22.710281,88.559168,ZONE_003,ROAD_ACCIDENT,1,0,0,MED,2,19.28,32.57,CLEAR,DRY,True
INC_002701,2025-06-09T14:46:38.287981,2025-06-09,12:00-18:00,WEEKEND,22.499863,88.303613,ZONE_008,FIRE,1,0,0,MED,2,24.08,30.11,RAIN,DRY,False
INC_002702,2025-06-09T07:44:19.287981,2025-06-09,06:00-12:00,WEEKEND,22.772632,88.508265,ZONE_017,FIRE,2,0,0,HIGH,3,14.08,35.03,CLEAR,DRY,False
INC_002703,2025-06-09T18:18:39.287981,2025-06-09,18:00-24:00,WEEKEND,22.492702,88.306017,ZONE_008,FIRE,2,0,0,HIGH,3,9.29,21.28,FOG,DAMAGED,False
INC_002704,2025-06-10T14:03:59.287981,2025-06-10,12:00-18:00,WEEKDAY,22.712125,88.455136,ZONE_012,CARDIAC_EMERGENCY,4,1,0,CRITICAL,4,22.93,10.47,CLEAR,WET,False
INC_002705,2025-06-10T15:44:21.287981,2025-06-10,12:00-18:00,WEEKDAY,22.733635,88.286661,ZONE_009,ROAD_ACCIDENT,1,0,0,MED,2,10.44,31.65,FOG,DAMAGED,False
INC_002706,2025-06-10T17:23:02.287981,2025-06-10,12:00-18:00,WEEKDAY,22.72025,88.463934,ZONE_012,FIRE,1,0,0,LOW,1,9.41,10.51,CLEAR,DRY,False
INC_002707,2025-06-09T22:31:06.287981,2025-06-09,18:00-24:00,WEEKDAY,22.408194,88.381379,ZONE_011,RESPIRATORY_DISTRESS,1,0,0,LOW,1,8.22,26.89,CLEAR,DAMAGED,True
INC_002708,2025-06-10T00:28:01.287981,2025-06-10,00:00-06:00,WEEKDAY,22.776034,88.500386,ZONE_017,RESPIRATORY_DISTRESS,1,0,0,MED,2,23.78,23.87,CLEAR,WET,True
